,author_id,doc_id,GLAUx?,filename,subcorpus,author,title,date_avr,provenience,tlg_epithet,n_sentences,wordcount
743,tlg0087,tlg0087.tlg026,False,tlg0087.tlg026.1st1K-grc1.xml,roman,Herodianus,Περὶ παρωνύμων,1.5,pagan,Rhetorici,2464,15437
744,tlg0087,tlg0087.tlg027,False,tlg0087.tlg027.1st1K-grc1.xml,roman,Herodianus,Περὶ ῥηματικῶν ὀνομάτων,1.5,pagan,Rhetorici,175,1892
745,tlg0087,tlg0087.tlg028,False,tlg0087.tlg028.1st1K-grc1.xml,roman,Herodianus,Περὶ μονοσυλλάβων,1.5,pagan,Rhetorici,30,264
746,tlg0087,tlg0087.tlg029,False,tlg0087.tlg029.1st1K-grc1.xml,roman,Herodianus,Περὶ γάμου καὶ συμβιώσεως,1.5,pagan,Rhetorici,9,59
747,tlg0087,tlg0087.tlg030,False,tlg0087.tlg030.1st1K-grc1.xml,roman,Herodianus,Συμπόσιον,1.5,pagan,Rhetorici,61,543
748,tlg0087,tlg0087.tlg031,False,tlg0087.tlg031.1st1K-grc1.xml,roman,Herodianus,Προτάσεις,1.5,pagan,Rhetorici,14,64
749,tlg0087,tlg0087.tlg032,False,tlg0087.tlg032.1st1K-grc1.xml,roman,Herodianus,Εἰς τὴν Ἀπολλωνίου εἰσαγωγήν,1.5,pagan,Rhetorici,12,65
750,tlg0087,tlg0087.tlg033,False,tlg0087.tlg033.1st1K-grc1.xml,roman,Herodianus,Περὶ μονήρους λέξεως,1.5,pagan,Rhetorici,3321,15941
751,tlg0088,tlg0088.tlg001,False,tlg0088.tlg001.1st1K-grc1.xml,classical,Aristoxenus,Elementa Harmonica,-3.5,pagan,Musici,2510,19792
752,tlg0090,tlg0090.tlg001,False,tlg0090.tlg001.opp-lat9.xml,roman,Agathemerus,Geographiae Informatio,1.0,pagan,Geographi,202,391
753,tlg0092,tlg0092.tlg001,False,tlg0092.tlg001.1st1K-grc1.xml,,Anonymous,Geographiae expositio compendiaria,,,[],277,4428
754,tlg0093,tlg0093.ogl001,False,tlg0093.ogl001.1st1K-grc1.xml,classical,Theophrastus,Concerning Odours,-3.0,pagan,Philosophici/-ae,704,5880
755,tlg0093,tlg0093.ogl002,False,tlg0093.ogl002.1st1K-grc1.xml,classical,Theophrastus,Enquiry into Plants,-3.0,pagan,Philosophici/-ae,558,4032
756,tlg0093,tlg0093.tlg001,False,tlg0093.tlg001.1st1K-grc1.xml,classical,Theophrastus,Enquiry into Plants,-3.0,pagan,Philosophici/-ae,12309,81451
757,tlg0093,tlg0093.tlg003,False,tlg0093.tlg003.1st1K-grc1.xml,classical,Theophrastus,De sensu et sensibilibus,-3.0,pagan,Philosophici/-ae,662,9044
758,tlg0093,tlg0093.tlg004,False,tlg0093.tlg004.1st1K-grc1.xml,classical,Theophrastus,De lapidibus,-3.0,pagan,Philosophici/-ae,330,4290
759,tlg0093,tlg0093.tlg005,False,tlg0093.tlg005.1st1K-grc1.xml,classical,Theophrastus,Περὶ πυρός,-3.0,pagan,Philosophici/-ae,388,6089
760,tlg0093,tlg0093.tlg006,False,tlg0093.tlg006.1st1K-grc1.xml,classical,Theophrastus,Ἐκ τῶν μετὰ τὰ φυσικά,-3.0,pagan,Philosophici/-ae,196,3372
761,tlg0093,tlg0093.tlg009,True,tlg0093.tlg009.perseus-grc1.xml,classical,Theophrastus,Characters,-3.0,pagan,Philosophici/-ae,463,6656
762,tlg0093,tlg0093.tlg010,False,tlg0093.tlg010x09.1st1K-grc1.xml,classical,Theophrastus,Fragmenta varia (13-190),-3.0,pagan,Philosophici/-ae,1844,14685
763,tlg0094,tlg0094.tlg001,False,tlg0094.tlg001.1st1K-grc1.xml,,Pseudo-Plutarch,De Fluviis,3.0,pagan,[],560,6629
764,tlg0094,tlg0094.tlg002,True,tlg0094.tlg002.perseus-grc1.xml,,Pseudo-Plutarch,De musica,3.0,pagan,[],442,7921
765,tlg0094,tlg0094.tlg003,False,tlg0094.tlg003.perseus-grc1.xml,,Pseudo-Plutarch,Placita Philosophorum,3.0,pagan,[],1003,15484
766,tlg0096,tlg0096.tlg002,False,tlg0096.tlg002.First1K-grc1.xml,archaic,Aesop,Fabulae,-5.5,pagan,Scriptores Fabularum,3333,39492
767,tlg0099,tlg0099.tlg001,True,tlg0099.tlg001.perseus-grc2.xml,roman,Strabo,Geography,0.0,pagan,Geographi,16245,288401
768,tlg0199,tlg0199.tlg001,True,tlg0199.tlg001.perseus-grc1.xml,classical,Bacchylides,Odes (Greek) - Ep,-4.5,pagan,Lyrici/-ae,404,3802
769,tlg0199,tlg0199.tlg002,True,tlg0199.tlg002.perseus-grc1.xml,classical,Bacchylides,Odes (Greek) - Dith,-4.5,pagan,Lyrici/-ae,149,1340
770,tlg0233,tlg0233.tlg001,False,tlg0233.tlg001.1st1K-grc1.xml,archaic,Hipponax,Fragmentum (128),-5.5,pagan,Iambici,58,219
771,tlg0284,tlg0284.tlg001,True,tlg0284.tlg001.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 1 ,1.5,pagan,Rhetorici,78,2019
772,tlg0284,tlg0284.tlg002,True,tlg0284.tlg002.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 2 ,1.5,pagan,Rhetorici,120,2247
773,tlg0284,tlg0284.tlg003,True,tlg0284.tlg003.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 3 ,1.5,pagan,Rhetorici,117,3400
774,tlg0284,tlg0284.tlg004,True,tlg0284.tlg004.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 4 ,1.5,pagan,Rhetorici,43,754
775,tlg0284,tlg0284.tlg005,True,tlg0284.tlg005.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 5 ,1.5,pagan,Rhetorici,69,1485
776,tlg0284,tlg0284.tlg006,True,tlg0284.tlg006.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 6 ,1.5,pagan,Rhetorici,57,1204
777,tlg0284,tlg0284.tlg007,True,tlg0284.tlg007.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 7 ,1.5,pagan,Rhetorici,64,1510
778,tlg0284,tlg0284.tlg008,True,tlg0284.tlg008.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 8 ,1.5,pagan,Rhetorici,94,2610
779,tlg0284,tlg0284.tlg009,True,tlg0284.tlg009.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 9 ,1.5,pagan,Rhetorici,98,2855
780,tlg0284,tlg0284.tlg010,True,tlg0284.tlg010.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 10 ,1.5,pagan,Rhetorici,63,2080
781,tlg0284,tlg0284.tlg011,True,tlg0284.tlg011.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 11 ,1.5,pagan,Rhetorici,61,1285
782,tlg0284,tlg0284.tlg012,True,tlg0284.tlg012.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 12 ,1.5,pagan,Rhetorici,132,2736
783,tlg0284,tlg0284.tlg013,True,tlg0284.tlg013.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 13 ,1.5,pagan,Rhetorici,1147,28650
784,tlg0284,tlg0284.tlg014,True,tlg0284.tlg014.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 14 ,1.5,pagan,Rhetorici,314,8378
785,tlg0284,tlg0284.tlg015,True,tlg0284.tlg015.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 15 ,1.5,pagan,Rhetorici,89,1855
786,tlg0284,tlg0284.tlg016,True,tlg0284.tlg016.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 16 ,1.5,pagan,Rhetorici,122,3215
787,tlg0284,tlg0284.tlg017,True,tlg0284.tlg017.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 17 ,1.5,pagan,Rhetorici,46,1159
788,tlg0284,tlg0284.tlg018,True,tlg0284.tlg018.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 18 ,1.5,pagan,Rhetorici,49,1261
789,tlg0284,tlg0284.tlg019,True,tlg0284.tlg019.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 19 ,1.5,pagan,Rhetorici,56,1016
790,tlg0284,tlg0284.tlg020,True,tlg0284.tlg020.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 20 ,1.5,pagan,Rhetorici,55,725
791,tlg0284,tlg0284.tlg021,True,tlg0284.tlg021.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 21 ,1.5,pagan,Rhetorici,73,1659
792,tlg0284,tlg0284.tlg022,True,tlg0284.tlg022.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 22 ,1.5,pagan,Rhetorici,52,1107
793,tlg0284,tlg0284.tlg023,True,tlg0284.tlg023.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 23 ,1.5,pagan,Rhetorici,343,5169
794,tlg0284,tlg0284.tlg024,True,tlg0284.tlg024.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 24 ,1.5,pagan,Rhetorici,297,5735
795,tlg0284,tlg0284.tlg025,True,tlg0284.tlg025.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 25 ,1.5,pagan,Rhetorici,192,3472
796,tlg0284,tlg0284.tlg026,True,tlg0284.tlg026.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 26 ,1.5,pagan,Rhetorici,432,7942
797,tlg0284,tlg0284.tlg027,True,tlg0284.tlg027.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 27 ,1.5,pagan,Rhetorici,227,4436
798,tlg0284,tlg0284.tlg028,True,tlg0284.tlg028.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 28 ,1.5,pagan,Rhetorici,12,130
799,tlg0284,tlg0284.tlg029,True,tlg0284.tlg029.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 29 ,1.5,pagan,Rhetorici,165,3786
800,tlg0284,tlg0284.tlg030,True,tlg0284.tlg030.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 30 ,1.5,pagan,Rhetorici,198,4394
801,tlg0284,tlg0284.tlg031,True,tlg0284.tlg031.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 31 ,1.5,pagan,Rhetorici,102,2344
802,tlg0284,tlg0284.tlg032,True,tlg0284.tlg032.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 32 ,1.5,pagan,Rhetorici,87,2004
803,tlg0284,tlg0284.tlg033,True,tlg0284.tlg033.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 33 ,1.5,pagan,Rhetorici,290,5691
804,tlg0284,tlg0284.tlg034,True,tlg0284.tlg034.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 34 ,1.5,pagan,Rhetorici,287,6009
805,tlg0284,tlg0284.tlg035,True,tlg0284.tlg035.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 35 ,1.5,pagan,Rhetorici,121,2594
806,tlg0284,tlg0284.tlg036,True,tlg0284.tlg036.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 36 ,1.5,pagan,Rhetorici,127,2440
807,tlg0284,tlg0284.tlg037,True,tlg0284.tlg037.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 37 ,1.5,pagan,Rhetorici,155,3178
808,tlg0284,tlg0284.tlg038,True,tlg0284.tlg038.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 38 ,1.5,pagan,Rhetorici,169,3954
809,tlg0284,tlg0284.tlg039,True,tlg0284.tlg039.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 39 ,1.5,pagan,Rhetorici,173,4153
810,tlg0284,tlg0284.tlg040,True,tlg0284.tlg040.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 40 ,1.5,pagan,Rhetorici,96,2106
811,tlg0284,tlg0284.tlg041,True,tlg0284.tlg041.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 41 ,1.5,pagan,Rhetorici,57,1166
812,tlg0284,tlg0284.tlg042,True,tlg0284.tlg042.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 42 ,1.5,pagan,Rhetorici,235,6424
813,tlg0284,tlg0284.tlg043,True,tlg0284.tlg043.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 43 ,1.5,pagan,Rhetorici,203,5235
814,tlg0284,tlg0284.tlg044,True,tlg0284.tlg044.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 44 ,1.5,pagan,Rhetorici,175,4322
815,tlg0284,tlg0284.tlg045,True,tlg0284.tlg045.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 45 ,1.5,pagan,Rhetorici,1416,30385
816,tlg0284,tlg0284.tlg046,True,tlg0284.tlg046.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 46 ,1.5,pagan,Rhetorici,2212,52207
817,tlg0284,tlg0284.tlg047,True,tlg0284.tlg047.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 47 ,1.5,pagan,Rhetorici,242,4283
818,tlg0284,tlg0284.tlg048,True,tlg0284.tlg048.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 48 ,1.5,pagan,Rhetorici,446,10754
819,tlg0284,tlg0284.tlg049,True,tlg0284.tlg049.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 49 ,1.5,pagan,Rhetorici,575,11191
820,tlg0284,tlg0284.tlg050,True,tlg0284.tlg050.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 50 ,1.5,pagan,Rhetorici,204,4073
821,tlg0284,tlg0284.tlg051,True,tlg0284.tlg051.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 51 ,1.5,pagan,Rhetorici,96,2229
822,tlg0284,tlg0284.tlg052,True,tlg0284.tlg052.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 52 ,1.5,pagan,Rhetorici,195,3439
823,tlg0284,tlg0284.tlg053,True,tlg0284.tlg053.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 53 ,1.5,pagan,Rhetorici,313,8960
824,tlg0284,tlg0284.tlg054,True,tlg0284.tlg054.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 54 ,1.5,pagan,Rhetorici,368,10900
825,tlg0284,tlg0284.tlg055,True,tlg0284.tlg055.perseus-grc1.xml,roman,"Aristides, Aelius",Orationes 55 ,1.5,pagan,Rhetorici,25,363
826,tlg0284,tlg0284.tlg056,True,tlg0284.tlg056.perseus-grc1.xml,roman,"Aristides, Aelius
	",Ars Rhetorica,1.5,pagan,Rhetorici,1007,22689
827,tlg0317,tlg0317.tlg001,False,tlg0317.tlg001.1st1K-grc1.xml,,Acta Joannis,Acta Joannis,1.5,christan,[],2908,19917
828,tlg0317,tlg0317.tlg002,False,tlg0317.tlg002.1st1K-grc1.xml,christian,Acta Joannis,Acta Joannis (recenscio),1.5,christian,[],181,2488
829,tlg0341,tlg0341.tlg002,True,tlg0341.tlg002.perseus-grc1.xml,classical,Lycophron,Alexandra,-3.0,pagan,Tragici,336,7477
830,tlg0357,tlg0357.tlg001,True,tlg0357.tlg001.1st1K-grc2.xml,roman,Didymus Alexandrinus,Mensuris marmorum,-0.5,pagan,[],9,83
831,tlg0358,tlg0358.tlg001,True,tlg0358.tlg001.1st1K-grc1.xml,roman,Nichomachus of Gerasa,Introductio arithmetica,1.5,pagan,Mathematici,5330,37020
832,tlg0358,tlg0358.tlg002,True,tlg0358.tlg002.opp-grc1.xml,roman,Nichomachus Gerasenus,Harmonicum enchiridion,1.5,pagan,Mathematici,840,6458
833,tlg0358,tlg0358.tlg004,True,tlg0358.tlg004.opp-grc1.xml,roman,Nichomachus Gerasenus,Excerpta,1.5,pagan,Mathematici,513,3522
834,tlg0358,tlg0358.tlg005,True,tlg0358.tlg005.1st1K-grc1.xml,roman,Nicomachus Gerasenus,Problemata arithmetica,1.5,pagan,Mathematici,111,1289
835,tlg0361,tlg0361.tlg001,True,tlg0361.tlg001.opp-grc1.xml,roman,Cleonides,Introductio Harmonica,1.5,pagan,Musici,1095,6027
836,tlg0363,tlg0363.tlg001,False,tlg0363.tlg001.1st1K-grc1.xml,roman,Claudius Ptolemaeus,Syntaxis mathematica,1.5,pagan,Mathematici,40634,247238
837,tlg0363,tlg0363.tlg007,False,tlg0363.tlg007.perseus-grc1.xml,roman,Claudius Ptolemy,Tetrabiblos,1.5,pagan,Mathematici,1366,37362
838,tlg0363,tlg0363.tlg011,False,tlg0363.tlg011.opp-grc1.xml,roman,Claudius Ptolemaeus,Musica,1.5,pagan,Mathematici,467,2066
839,tlg0385,tlg0385.tlg001,True,tlg0385.tlg001.perseus-grc1.xml,roman,Cassius Dio Cocceianus,Historiae Romanae,2.0,pagan,Historici/-ae,14062,204832
840,tlg0525,tlg0525.tlg001,True,tlg0525.tlg001.perseus-grc2.xml,roman,Pausanias,Description of Greece (Greek). Machine readable text,1.5,pagan,Periegetae,11876,217786
841,tlg0526,tlg0526.tlg001,True,tlg0526.tlg001.perseus-grc1.xml,jewish,Flavius Josephus,Antiquitates Judaicae,0.5,jewish,Historici/-ae,12234,305845
842,tlg0526,tlg0526.tlg002,True,tlg0526.tlg002.perseus-grc1.xml,jewish,Flavius Josephus,Josephi vita,0.5,jewish,Historici/-ae,761,15781
843,tlg0526,tlg0526.tlg003,True,tlg0526.tlg003.perseus-grc1.xml,jewish,Flavius Josephus,Contra Apionem,0.5,jewish,Historici/-ae,979,22728
844,tlg0526,tlg0526.tlg004,True,tlg0526.tlg004.perseus-grc1.xml,jewish,Flavius Josephus,De bello Judaico libri vii,0.5,jewish,Historici/-ae,5733,125226
845,tlg0527,tlg0527.tlg001,False,tlg0527.tlg001.opp-grc2.xml,jewish,Septuaginta,Genesis,,jewish,[],3257,41465
846,tlg0527,tlg0527.tlg002,False,tlg0527.tlg002.opp-grc2.xml,jewish,Septuaginta,Exodus,,jewish,[],2227,33068
847,tlg0527,tlg0527.tlg003,False,tlg0527.tlg003.opp-grc2.xml,jewish,Septuaginta,Leviticus,,jewish,[],1370,24834
848,tlg0527,tlg0527.tlg004,False,tlg0527.tlg004.opp-grc2.xml,jewish,Septuaginta,Numeri,,jewish,[],2089,32418
849,tlg0527,tlg0527.tlg005,False,tlg0527.tlg005.opp-grc2.xml,jewish,Septuaginta,Deuteronomium,,jewish,[],1529,29878
850,tlg0527,tlg0527.tlg006,False,tlg0527.tlg006.opp-grc2.xml,jewish,Septuaginta,Josue (Cod. Vaticanus + Cod. Alexandrinus),,jewish,[],1396,22638
851,tlg0527,tlg0527.tlg008,False,tlg0527.tlg008.opp-grc2.xml,jewish,Septuaginta,Judices (Cod. Alexandrinus),,jewish,[],1369,27106
852,tlg0527,tlg0527.tlg010,False,tlg0527.tlg010.opp-grc2.xml,jewish,Septuaginta,Ruth,,jewish,[],160,2527
853,tlg0527,tlg0527.tlg011,False,tlg0527.tlg011.opp-grc2.xml,jewish,Septuaginta,Regnorum I (Samuelis I in textu Masoretico),,jewish,[],1589,26803
854,tlg0527,tlg0527.tlg012,False,tlg0527.tlg012.opp-grc2.xml,jewish,Septuaginta,Regnorum II (Samuelis II In Textu Masoretico),,jewish,[],1406,22404
855,tlg0527,tlg0527.tlg013,False,tlg0527.tlg013.opp-grc2.xml,jewish,Septuaginta,Regnorum III (Regum I in textu Masoretico),,jewish,[],1964,30068
856,tlg0527,tlg0527.tlg014,False,tlg0527.tlg014.opp-grc2.xml,jewish,Septuaginta,Regnorum IV (Regum II in textu Masoretico) ,,jewish,[],1373,25013
857,tlg0527,tlg0527.tlg015,False,tlg0527.tlg015.1st1K-grc1.xml,jewish,Septuaginta,Paralipomenon I sive Chronicon I,,jewish,[],1648,23497
858,tlg0527,tlg0527.tlg016,False,tlg0527.tlg016.1st1K-grc1.xml,jewish,Septuaginta,Paralipomenon II sive Chronicon II,,jewish,[],1334,25968
859,tlg0527,tlg0527.tlg017,False,tlg0527.tlg017.1st1K-grc1.xml,jewish,Septuaginta,Esdras A,,jewish,[],652,11889
860,tlg0527,tlg0527.tlg018,False,tlg0527.tlg018.1st1K-grc1.xml,jewish,Septuaginta,Esdras B,,jewish,[],1608,20564
861,tlg0527,tlg0527.tlg019,False,tlg0527.tlg019.1st1K-grc1.xml,jewish,Septuaginta,Esther,,jewish,[],999,10910
862,tlg0527,tlg0527.tlg020,False,tlg0527.tlg020.1st1K-grc1.xml,jewish,Septuaginta,Judith,,jewish,[],827,13288
863,tlg0527,tlg0527.tlg021,False,tlg0527.tlg021.1st1K-grc1.xml,jewish,Septuaginta,Tobias,,jewish,[],526,6900
864,tlg0527,tlg0527.tlg023,False,tlg0527.tlg023.1st1K-grc1.xml,jewish,Septuaginta,Machabaeorum i,,jewish,[],2198,27607
865,tlg0527,tlg0527.tlg024,False,tlg0527.tlg024.1st1K-grc1.xml,jewish,Septuaginta,Machabaeorum ii,,jewish,[],837,15693
866,tlg0527,tlg0527.tlg025,False,tlg0527.tlg025.1st1K-grc1.xml,jewish,Septuaginta,Machabaeorum iii,,jewish,[],320,6574
867,tlg0527,tlg0527.tlg026,False,tlg0527.tlg026.1st1K-grc1.xml,jewish,Septuaginta,Machabaeorum iv,,jewish,[],1005,12548
868,tlg0527,tlg0527.tlg027,False,tlg0527.tlg027.1st1K-grc1.xml,jewish,Septuaginta,Psalmi,,jewish,[],3916,39262
869,tlg0527,tlg0527.tlg028,False,tlg0527.tlg028.1st1K-grc1.xml,jewish,Septuaginta,Odae,,jewish,[],418,4388
870,tlg0527,tlg0527.tlg029,False,tlg0527.tlg029.1st1K-grc1.xml,jewish,Septuaginta,Proverbia,,jewish,[],1029,11093
871,tlg0527,tlg0527.tlg031,False,tlg0527.tlg031.1st1K-grc1.xml,jewish,Septuaginta,Canticum,,jewish,[],194,1995
872,tlg0527,tlg0527.tlg032,False,tlg0527.tlg032.1st1K-grc1.xml,jewish,Septuaginta,Job,,jewish,[],1320,13535
873,tlg0527,tlg0527.tlg033,False,tlg0527.tlg033.1st1K-grc1.xml,jewish,Septuaginta,Sapientia Salomonis,,jewish,[],455,6736
874,tlg0527,tlg0527.tlg034,False,tlg0527.tlg034.opp-grc2.xml,jewish,Septuaginta,Ecclesiasticus,,jewish,[],1647,18469
875,tlg0527,tlg0527.tlg035,False,tlg0527.tlg035.1st1K-grc1.xml,jewish,Septuaginta,Psalmi Salomonis,,jewish,[],415,4909
876,tlg0527,tlg0527.tlg036,False,tlg0527.tlg036.1st1K-grc1.xml,jewish,Septuaginta,Osee,,jewish,[],354,5257
877,tlg0527,tlg0527.tlg037,False,tlg0527.tlg037.1st1K-grc1.xml,jewish,Septuaginta,Amos,,jewish,[],229,4192
878,tlg0527,tlg0527.tlg038,False,tlg0527.tlg038.1st1K-grc1.xml,jewish,Septuaginta,Michaeas,,jewish,[],188,3076
879,tlg0527,tlg0527.tlg039,False,tlg0527.tlg039.1st1K-grc1.xml,jewish,Septuaginta,Joel,,jewish,[],219,2346
880,tlg0527,tlg0527.tlg040,False,tlg0527.tlg040.1st1K-grc1.xml,jewish,Septuaginta,Abdias,,jewish,[],69,824
881,tlg0527,tlg0527.tlg041,False,tlg0527.tlg041.1st1K-grc1.xml,jewish,Septuaginta,Jonas,,jewish,[],160,1641
882,tlg0527,tlg0527.tlg042,False,tlg0527.tlg042.1st1K-grc1.xml,jewish,Septuaginta,Nahum,,jewish,[],204,1580
883,tlg0527,tlg0527.tlg043,False,tlg0527.tlg043.1st1K-grc1.xml,jewish,Septuaginta,Habacuc,,jewish,[],214,1721
884,tlg0527,tlg0527.tlg044,False,tlg0527.tlg044.1st1K-grc1.xml,jewish,Septuaginta,Sophonias,,jewish,[],124,1542
885,tlg0527,tlg0527.tlg045,False,tlg0527.tlg045.1st1K-grc1.xml,jewish,Septuaginta,Aggaeus,,jewish,[],94,1337
886,tlg0527,tlg0527.tlg046,False,tlg0527.tlg046.1st1K-grc1.xml,jewish,Septuaginta,Zacharias,,jewish,[],684,7776
887,tlg0527,tlg0527.tlg047,False,tlg0527.tlg047.1st1K-grc1.xml,jewish,Septuaginta,Malachias,,jewish,[],236,2354
888,tlg0527,tlg0527.tlg048,False,tlg0527.tlg048.opp-grc2.xml,jewish,Septuaginta,Isaias,,jewish,[],3881,34221
889,tlg0527,tlg0527.tlg049,False,tlg0527.tlg049.1st1K-grc1.xml,jewish,Septuaginta,Jeremias,,jewish,[],4587,53347
890,tlg0527,tlg0527.tlg050,False,tlg0527.tlg050.1st1K-grc1.xml,jewish,Septuaginta,Baruch,,jewish,[],158,3221
891,tlg0527,tlg0527.tlg051,False,tlg0527.tlg051.1st1K-grc1.xml,jewish,Septuaginta,Threni seu Lamentationes,,jewish,[],196,2358
892,tlg0527,tlg0527.tlg052,False,tlg0527.tlg052.1st1K-grc1.xml,jewish,Septuaginta,Epistula Jeremiae,,jewish,[],93,1625
893,tlg0527,tlg0527.tlg053,False,tlg0527.tlg053.1st1K-grc1.xml,jewish,Septuaginta,Ezechiel,,jewish,[],3017,45888
894,tlg0527,tlg0527.tlg054,False,tlg0527.tlg054.1st1K-grc1.xml,jewish,Septuaginta,Susanna (translatio Graeca),,jewish,[],74,998
895,tlg0527,tlg0527.tlg055,False,tlg0527.tlg055.1st1K-grc1.xml,jewish,Septuaginta,Susanna (Theodotionis versio),,jewish,[],95,1406
896,tlg0527,tlg0527.tlg056,False,tlg0527.tlg056.1st1K-grc1.xml,jewish,Septuaginta,Daniel (translatio Graeca),,jewish,[],970,13296
897,tlg0527,tlg0527.tlg057,False,tlg0527.tlg057.1st1K-grc1.xml,jewish,Septuaginta,Daniel (Theodotionis versio),,jewish,[],810,13271
898,tlg0527,tlg0527.tlg058,False,tlg0527.tlg058.1st1K-grc1.xml,jewish,Septuaginta,Bel et Draco (translatio Graeca),,jewish,[],67,933
899,tlg0527,tlg0527.tlg059,False,tlg0527.tlg059.1st1K-grc1.xml,jewish,Septuaginta,Bel et Draco (Theodotionis versio),,jewish,[],56,826
900,tlg0530,tlg0530.tlg005,False,tlg0530.tlg005.1st1K-grc1.xml,,pseudo-Galen,De fasciis,3.0,pagan,Medici,457,8071
901,tlg0530,tlg0530.tlg006,False,tlg0530.tlg006.1st1K-grc1.xml,,pseudo-Galen,Ad Gaurum quomodo animetur fetus,3.0,pagan,Medici,1804,9595
902,tlg0530,tlg0530.tlg012,False,tlg0530.tlg012.1st1K-grc1.xml,,pseudo-Galen,Introductio seu medicus,3.0,pagan,Medici,1245,18841
903,tlg0530,tlg0530.tlg029,False,tlg0530.tlg029.1st1K-grc1.xml,,pseudo-Galen,De remediis parabilibus,3.0,pagan,Medici,4616,34091
904,tlg0530,tlg0530.tlg032,False,tlg0530.tlg032.1st1K-grc1.xml,,pseudo-Galen,De theriaca ad Pamphilianum,3.0,pagan,Medici,124,2146
905,tlg0530,tlg0530.tlg043,False,tlg0530.tlg043.1st1K-grc1.xml,,pseudo-Galen,De optima secta ad Thrasybulum,3.0,pagan,Medici,1067,17425
906,tlg0532,tlg0532.tlg001,True,tlg0532.tlg001.perseus-grc1.xml,roman,Achilles Tatius,Leucippe et Clitophon,1.5,pagan,Scriptores Erotici,3195,41705
907,tlg0533,tlg0533.tlg003,True,tlg0533.tlg003.perseus-grc1.xml,classical,Callimachus,Epigrams,-3.0,pagan,Philologi,192,1951
908,tlg0533,tlg0533.tlg004,True,tlg0533.tlg004.perseus-grc1.xml,classical,Callimachus,"Epigrams, Fragmenta",-3.0,pagan,Philologi,856,4582
909,tlg0533,tlg0533.tlg015,True,tlg0533.tlg015.perseus-grc2.xml,classical,Callimachus,Hymn to Zeus,-3.0,pagan,Philologi,62,703
910,tlg0533,tlg0533.tlg016,True,tlg0533.tlg016.perseus-grc2.xml,classical,Callimachus,Hymn to Apollo,-3.0,pagan,Philologi,71,783
